,0,1
4479,우린,2.1272235e-05
4480,줄리,2.1272232e-05
4481,신병,2.1272232e-05
4482,낮짝,2.1272232e-05
4483,확실,2.1272232e-05
4484,반도체,2.1272232e-05
4485,쫙,2.1272232e-05
4486,새끼,2.1272232e-05
4487,미취,2.1272232e-05
4488,부폐,2.1272232e-05
4489,듬뿍,2.1272232e-05
4490,구현,2.1272232e-05
4491,벨,2.127223e-05
4492,주차장,2.127223e-05
4493,왜케,2.127223e-05
4494,태풍,2.127223e-05
4495,무순,2.127223e-05
4496,무념무능,2.127223e-05
4497,남초,2.127223e-05
4498,현저,2.1272228e-05
4499,유제,2.1272228e-05
4500,카르텔,2.1272228e-05
4501,행여,2.1272228e-05
4502,지체,2.1272228e-05
4503,홍,2.1272228e-05
4504,하필,2.1272228e-05
4505,과오,2.1272228e-05
4506,영향,2.1272228e-05
4507,증세,2.1272228e-05
4508,느낌,2.1272228e-05
4509,날로,2.1272228e-05
4510,상상,2.1272228e-05
4511,시돈,2.1272228e-05
4512,협박죄,2.1272228e-05
4513,그누,2.1272226e-05
4514,면전,2.1272226e-05
4515,하와이,2.1272226e-05
4516,업체,2.1272226e-05
4517,나라꼬,2.1272226e-05
4518,궤변,2.1272226e-05
4519,소식,2.1272226e-05
4520,백화점,2.1272226e-05
4521,죄수복,2.1272226e-05
4522,자고,2.1272226e-05
4523,악인,2.1272226e-05
4524,욕처,2.1272226e-05
4525,그림,2.1272226e-05
4526,정지,2.1272224e-05
4527,붐,2.1272224e-05
4528,기초,2.1272224e-05
4529,도로,2.1272224e-05
4530,참고,2.1272224e-05
4531,낙인,2.1272224e-05
4532,이허,2.1272224e-05
4533,만능,2.1272224e-05
4534,정립,2.1272223e-05
4535,옆,2.1272223e-05
4536,선례,2.1272223e-05
4537,요망,2.1272223e-05
4538,통수,2.1272223e-05
4539,김흥국,2.1272223e-05
4540,수법,2.1272223e-05
4541,법복,2.1272223e-05
4542,자해,2.1272223e-05
4543,연합뉴스,2.1272223e-05
4544,쓰기,2.1272223e-05
4545,자유도,2.1272223e-05
4546,도독,2.1272223e-05
4547,지당,2.1272223e-05
4548,영양,2.1272223e-05
4549,이반,2.127222e-05
4550,들풀,2.127222e-05
4551,광복,2.127222e-05
4552,전설,2.127222e-05
4553,유전자,2.127222e-05
4554,최상,2.127222e-05
4555,전직,2.127222e-05
4556,손보,2.127222e-05
4557,지면,2.127222e-05
4558,대걸레,2.127222e-05
4559,지위,2.127222e-05
4560,식기,2.127222e-05
4561,폐업,2.127222e-05
4562,뭉죄앙,2.127222e-05
4563,하청,2.127222e-05
4564,욕설,2.127222e-05
4565,유티부,2.127222e-05
4566,범과,2.127222e-05
4567,통재,2.127222e-05
4568,등짝,2.127222e-05
4569,을빨,2.127222e-05
4570,포위,2.127222e-05
4571,마일리지,2.127222e-05
4572,쌩,2.127222e-05
4573,오줌,2.127222e-05
4574,살판,2.1272219e-05
4575,완젼,2.1272219e-05
4576,짐작,2.1272219e-05
4577,룬석열,2.1272219e-05
4578,진료,2.1272219e-05
4579,잠도,2.1272219e-05
4580,갈기,2.1272219e-05
4581,댜,2.1272217e-05
4582,페지,2.1272217e-05
4583,깃,2.1272217e-05
4584,강회,2.1272217e-05
4585,추정,2.1272217e-05
4586,신,2.1272217e-05
4587,일터,2.1272217e-05
4588,보급,2.1272217e-05
4589,바리,2.1272217e-05
4590,지도자,2.1272217e-05
4591,해체,2.1272217e-05
4592,필연,2.1272217e-05
4593,주작,2.1272217e-05
4594,하이,2.1272215e-05
4595,졸도,2.1272215e-05
4596,연대,2.1272215e-05
4597,계급,2.1272215e-05
4598,백수,2.1272215e-05
4599,국정,2.1272215e-05
4600,믿음,2.1272215e-05
4601,망쳐놧노,2.1272215e-05
4602,단테,2.1272213e-05
4603,종일,2.1272213e-05
4604,박살,2.1272213e-05
4605,른,2.1272213e-05
4606,면피,2.1272213e-05
4607,형량낮,2.1272213e-05
4608,요로,2.1272213e-05
4609,여성가족부,2.1272212e-05
4610,인파,2.1272212e-05
4611,개콘,2.1272212e-05
4612,교통사고,2.1272212e-05
4613,쿡,2.1272212e-05
4614,말미,2.1272212e-05
4615,바늘,2.1272212e-05
4616,불가리,2.1272212e-05
4617,서막,2.1272212e-05
4618,게거품,2.1272212e-05
4619,제자리,2.127221e-05
4620,폐쇄시켜,2.127221e-05
4621,대리,2.127221e-05
4622,단추,2.127221e-05
4623,체험,2.127221e-05
4624,촉밥,2.127221e-05
4625,수습,2.127221e-05
4626,불평,2.127221e-05
4627,쩐다,2.1272208e-05
4628,야산,2.1272208e-05
4629,헐값,2.1272208e-05
4630,선배,2.1272208e-05
4631,총살형,2.1272208e-05
4632,단죄,2.1272208e-05
4633,줄어듬,2.1272208e-05
4634,나라고,2.1272208e-05
4635,투입,2.1272208e-05
4636,기와,2.1272206e-05
4637,어딧,2.1272206e-05
4638,껏,2.1272206e-05
4639,안함,2.1272206e-05
4640,무전,2.1272206e-05
4641,난후,2.1272206e-05
4642,바버,2.1272206e-05
4643,개폼,2.1272206e-05
4644,반말,2.1272206e-05
4645,이제껏,2.1272206e-05
4646,징,2.1272206e-05
4647,전인,2.1272206e-05
4648,어쩌구,2.1272206e-05
4649,잣,2.1272204e-05
4650,도지사,2.1272204e-05
4651,리가,2.1272204e-05
4652,바람,2.1272204e-05
4653,싸이트,2.1272204e-05
4654,오라,2.1272204e-05
4655,각인,2.1272204e-05
4656,게시,2.1272204e-05
4657,시판,2.1272204e-05
4658,프로그램,2.1272204e-05
4659,보드,2.1272204e-05
4660,이권,2.1272204e-05
4661,교훈,2.1272204e-05
4662,방지법,2.1272204e-05
4663,인제,2.1272204e-05
4664,김성,2.1272204e-05
4665,궁뎅,2.1272204e-05
4666,경쟁률,2.1272203e-05
4667,박근혜,2.1272203e-05
4668,대면,2.1272203e-05
4669,지하,2.1272203e-05
4670,청사,2.1272203e-05
4671,읍,2.1272203e-05
4672,만조,2.1272203e-05
4673,규제,2.1272203e-05
4674,흉훙함,2.1272203e-05
4675,정심,2.1272203e-05
4676,탑골,2.12722e-05
4677,각각,2.12722e-05
4678,국휨,2.12722e-05
4679,쪼깨,2.12722e-05
4680,쭉,2.12722e-05
4681,갈라가,2.12722e-05
4682,중독,2.12722e-05
4683,패배,2.12722e-05
4684,윤완용,2.12722e-05
4685,볼일,2.1272199e-05
4686,숨죽,2.1272199e-05
4687,사격,2.1272199e-05
4688,뭣같으,2.1272199e-05
4689,침,2.1272199e-05
4690,발표,2.1272199e-05
4691,공박,2.1272199e-05
4692,요소,2.1272199e-05
4693,바이러스,2.1272199e-05
4694,토벌,2.1272199e-05
4695,업적,2.1272199e-05
4696,이서,2.1272199e-05
4697,범사,2.1272199e-05
4698,퇴장,2.1272199e-05
4699,후증,2.1272199e-05
4700,과중,2.1272199e-05
4701,화학,2.1272197e-05
4702,일말,2.1272197e-05
4703,남국,2.1272197e-05
4704,한텐,2.1272197e-05
4705,동물학대,2.1272197e-05
4706,무상급식,2.1272197e-05
4707,키라,2.1272197e-05
4708,징계,2.1272197e-05
4709,고정,2.1272197e-05
4710,국익,2.1272197e-05
4711,빳빳,2.1272197e-05
4712,내심,2.1272197e-05
4713,스킬,2.1272197e-05
4714,강남역,2.1272195e-05
4715,현황,2.1272195e-05
4716,구들,2.1272195e-05
4717,어도,2.1272195e-05
4718,지인,2.1272195e-05
4719,상응,2.1272195e-05
4720,실재,2.1272195e-05
4721,공터,2.1272195e-05
4722,조상,2.1272195e-05
4723,성도착,2.1272195e-05
4724,저따위,2.1272193e-05
4725,아이러니,2.1272193e-05
4726,대씩,2.1272193e-05
4727,잔글,2.1272193e-05
4728,극형,2.1272193e-05
4729,믜,2.1272193e-05
4730,차등,2.1272193e-05
4731,무려,2.1272193e-05
4732,멀리,2.1272193e-05
4733,시세,2.1272193e-05
4734,어딧음,2.1272193e-05
4735,갑,2.1272193e-05
4736,한글,2.1272193e-05
4737,성공,2.1272193e-05
4738,등판,2.127219e-05
4739,쌍밤,2.127219e-05
4740,대만,2.127219e-05
4741,경,2.127219e-05
4742,토착,2.127219e-05
4743,응징,2.127219e-05
4744,직위해제,2.127219e-05
4745,애정결핍,2.127219e-05
4746,경로당,2.127219e-05
4747,백대,2.127219e-05
4748,왜쫄,2.127219e-05
4749,철학,2.127219e-05
4750,십자가,2.127219e-05
4751,윤가,2.127219e-05
4752,고추,2.127219e-05
4753,로토,2.127219e-05
4754,거꾸로,2.1272188e-05
4755,돌리지,2.1272188e-05
4756,반상회,2.1272188e-05
4757,억울,2.1272188e-05
4758,스토킹,2.1272188e-05
4759,바라냐,2.1272188e-05
4760,상책,2.1272188e-05
4761,쥐꼬리,2.1272188e-05
4762,익명,2.1272188e-05
4763,개쪽,2.1272188e-05
4764,교과목,2.1272188e-05
4765,읺았,2.1272188e-05
4766,회보,2.1272188e-05
4767,신세,2.1272188e-05
4768,권신,2.1272188e-05
4769,과부,2.1272188e-05
4770,개구리,2.1272188e-05
4771,뎅,2.1272186e-05
4772,자중,2.1272186e-05
4773,물리,2.1272186e-05
4774,드뎌,2.1272186e-05
4775,강철중,2.1272186e-05
4776,종결,2.1272186e-05
4777,부광약품,2.1272186e-05
4778,계도,2.1272186e-05
4779,엔딩,2.1272186e-05
4780,서식,2.1272186e-05
4781,싱가포르,2.1272186e-05
4782,속담,2.1272186e-05
4783,신청,2.1272186e-05
4784,수업,2.1272186e-05
4785,가처분,2.1272186e-05
4786,강서구,2.1272186e-05
4787,존엄,2.1272186e-05
4788,결혼,2.1272186e-05
4789,맥,2.1272186e-05
4790,관짝밑,2.1272186e-05
4791,파이트,2.1272186e-05
4792,확,2.1272186e-05
4793,기적,2.1272186e-05
4794,집주인,2.1272186e-05
4795,발화,2.1272184e-05
4796,퍼니셔,2.1272184e-05
4797,탄식,2.1272184e-05
4798,대서,2.1272184e-05
4799,스팅,2.1272184e-05
4800,반박,2.1272184e-05
4801,오리가,2.1272184e-05
4802,패쇄해,2.1272184e-05
4803,학습,2.1272184e-05
4804,공식,2.1272184e-05
4805,부제,2.1272184e-05
4806,협조,2.1272184e-05
4807,안면,2.1272184e-05
4808,조롱,2.1272184e-05
4809,철부지,2.1272184e-05
4810,허경영,2.1272184e-05
4811,시비,2.1272184e-05
4812,무릎,2.1272182e-05
4813,한다해,2.1272182e-05
4814,일간베스트,2.1272182e-05
4815,린,2.1272182e-05
4816,쫄거같,2.1272182e-05
4817,이렇케,2.1272182e-05
4818,샌드백,2.1272182e-05
4819,글귀,2.1272182e-05
4820,외주,2.1272182e-05
4821,포함,2.1272182e-05
4822,착취,2.1272182e-05
4823,군무,2.127218e-05
4824,조무래기,2.127218e-05
4825,살육,2.127218e-05
4826,호인,2.127218e-05
4827,무너,2.127218e-05
4828,영향력,2.127218e-05
4829,호의호식,2.127218e-05
4830,얌마,2.127218e-05
4831,꼬맹이,2.127218e-05
4832,순위,2.127218e-05
4833,이따,2.127218e-05
4834,우울증,2.127218e-05
4835,요한계시록,2.127218e-05
4836,환경호르몬,2.1272179e-05
4837,폐쇄하거,2.1272179e-05
4838,일상생활,2.1272179e-05
4839,천이백,2.1272179e-05
4840,어마,2.1272179e-05
4841,국개,2.1272179e-05
4842,디어,2.1272179e-05
4843,외제차,2.1272179e-05
4844,뿐돈,2.1272179e-05
4845,율과,2.1272179e-05
4846,땃어,2.1272179e-05
4847,내재,2.1272179e-05
4848,행진,2.1272179e-05
4849,딸도,2.1272179e-05
4850,똥꼬,2.1272179e-05
4851,콜걸,2.1272179e-05
4852,포탄,2.1272179e-05
4853,교화소,2.1272177e-05
4854,일원,2.1272177e-05
4855,부주의,2.1272177e-05
4856,압수,2.1272177e-05
4857,대형,2.1272177e-05
4858,법칙,2.1272177e-05
4859,소란,2.1272177e-05
4860,기타등등,2.1272177e-05
4861,곳이쥬,2.1272177e-05
4862,낙태,2.1272177e-05
4863,연수,2.1272177e-05
4864,강국,2.1272177e-05
4865,몇번,2.1272177e-05
4866,적대,2.1272177e-05
4867,하겟나,2.1272177e-05
4868,지휘,2.1272177e-05
4869,바랴,2.1272177e-05
4870,악화,2.1272177e-05
4871,정화,2.1272177e-05
4872,학적,2.1272177e-05
4873,분별이,2.1272175e-05
4874,명분,2.1272175e-05
4875,안위,2.1272175e-05
4876,코리아,2.1272175e-05
4877,관련성,2.1272175e-05
4878,후론,2.1272175e-05
4879,주먹질,2.1272175e-05
4880,만이,2.1272175e-05
4881,액,2.1272175e-05
4882,어줍짢,2.1272175e-05
4883,사죄,2.1272175e-05
4884,주제가,2.1272175e-05
4885,허구,2.1272173e-05
4886,사임,2.1272173e-05
4887,주리,2.1272173e-05
4888,동기,2.1272173e-05
4889,악성,2.1272173e-05
4890,빽,2.1272173e-05
4891,휘,2.1272173e-05
4892,무공,2.1272173e-05
4893,이노,2.1272173e-05
4894,조선시대,2.1272173e-05
4895,전액,2.1272173e-05
4896,훈장,2.1272173e-05
4897,한상혁,2.1272173e-05
4898,군사,2.1272173e-05
4899,만원,2.1272173e-05
4900,윤똥꼬,2.1272173e-05
4901,탐관,2.1272173e-05
4902,외신,2.1272172e-05
4903,냨,2.1272172e-05
4904,낄낄,2.1272172e-05
4905,탄생,2.1272172e-05
4906,엾는,2.1272172e-05
4907,점부,2.1272172e-05
4908,가라,2.1272172e-05
4909,치안감,2.1272172e-05
4910,기타,2.1272172e-05
4911,평준화,2.1272172e-05
4912,용형,2.1272172e-05
4913,자멸,2.1272172e-05
4914,특명,2.1272172e-05
4915,재물,2.1272172e-05
4916,압니,2.127217e-05
4917,탕진,2.127217e-05
4918,호신용품,2.127217e-05
4919,정의당,2.127217e-05
4920,정쟁,2.127217e-05
4921,반죽,2.127217e-05
4922,약도,2.127217e-05
4923,햐,2.127217e-05
4924,안달,2.127217e-05
4925,폐쇄할수,2.127217e-05
4926,근절,2.127217e-05
4927,가정부,2.1272168e-05
4928,펑펑,2.1272168e-05
4929,선거권,2.1272168e-05
4930,잘못됏,2.1272168e-05
4931,한마음,2.1272168e-05
4932,저리,2.1272168e-05
4933,비명,2.1272168e-05
4934,수해,2.1272168e-05
4935,불알,2.1272168e-05
4936,쇼핑,2.1272168e-05
4937,본토,2.1272168e-05
4938,코,2.1272168e-05
4939,삭발,2.1272168e-05
4940,돈벌,2.1272168e-05
4941,왜적,2.1272168e-05
4942,압색,2.1272166e-05
4943,치룰,2.1272166e-05
4944,연애,2.1272166e-05
4945,요런,2.1272166e-05
4946,다우,2.1272166e-05
4947,현직,2.1272166e-05
4948,요원,2.1272166e-05
4949,팬클럽,2.1272166e-05
4950,선빵,2.1272166e-05
4951,서나,2.1272166e-05
4952,놨으,2.1272166e-05
4953,죗값,2.1272166e-05
4954,폭력배,2.1272166e-05
4955,나갈껍,2.1272166e-05
4956,잘해야,2.1272166e-05
4957,무제,2.1272166e-05
4958,위급,2.1272166e-05
4959,별거,2.1272166e-05
4960,나날,2.1272166e-05
4961,된장,2.1272166e-05
4962,큭큭,2.1272166e-05
4963,볼때,2.1272166e-05
4964,남도,2.1272166e-05
4965,부관참시,2.1272166e-05
4966,띠,2.1272164e-05
4967,대지,2.1272164e-05
4968,단면,2.1272164e-05
4969,바야흐로,2.1272164e-05
4970,윈,2.1272164e-05
4971,진도,2.1272164e-05
4972,완존히,2.1272164e-05
4973,전라북도,2.1272164e-05
4974,차라,2.1272164e-05
4975,랜덤,2.1272164e-05
4976,서지,2.1272164e-05
4977,고고,2.1272164e-05
4978,임제,2.1272164e-05
4979,경비,2.1272164e-05
4980,템,2.1272164e-05
4981,스매싱,2.1272164e-05
4982,열사,2.1272164e-05
4983,기둥,2.1272164e-05
4984,악플,2.1272164e-05
4985,펜대,2.1272164e-05
4986,란걸,2.1272164e-05
4987,하소,2.1272164e-05
4988,기사도,2.1272164e-05
4989,직권남용,2.1272164e-05
4990,무악,2.1272164e-05
4991,고로,2.1272164e-05
4992,그룹,2.1272164e-05
4993,렬통,2.1272162e-05
4994,치룬,2.1272162e-05
4995,횟수,2.1272162e-05
4996,장어,2.1272162e-05
4997,이근,2.1272162e-05
4998,는가,2.1272162e-05
4999,땡민,2.1272162e-05
5000,탈피,2.1272162e-05
5001,서하,2.1272162e-05
5002,굥정부,2.1272162e-05
5003,법리,2.1272162e-05
5004,파쇄,2.1272162e-05
5005,스트레스,2.1272162e-05
5006,갈기갈기,2.1272162e-05
5007,종교,2.1272162e-05
5008,차비,2.1272162e-05
5009,광석,2.1272162e-05
5010,한겨레신문,2.1272162e-05
5011,가락,2.1272162e-05
5012,여탕,2.1272162e-05
5013,레버,2.1272162e-05
5014,기존,2.1272162e-05
5015,어쩌면,2.1272162e-05
5016,수처리,2.1272162e-05
5017,갑확추,2.1272162e-05
5018,제재,2.1272162e-05
5019,투약,2.1272162e-05
5020,추석,2.127216e-05
5021,이치,2.127216e-05
5022,미수범,2.127216e-05
5023,금방,2.127216e-05
5024,해이,2.127216e-05
5025,지레,2.127216e-05
5026,하위,2.127216e-05
5027,오지,2.127216e-05
5028,형제,2.127216e-05
5029,깤,2.127216e-05
5030,미연,2.127216e-05
5031,털,2.127216e-05
5032,증초등생,2.127216e-05
5033,의석,2.127216e-05
5034,월권,2.127216e-05
5035,별것,2.127216e-05
5036,유행어,2.127216e-05
5037,면책,2.127216e-05
5038,쥐굴,2.1272159e-05
5039,신원보증,2.1272159e-05
5040,방류,2.1272159e-05
5041,헬조선,2.1272159e-05
5042,통탄,2.1272159e-05
5043,만일,2.1272159e-05
5044,분산,2.1272159e-05
5045,뭣,2.1272159e-05
5046,상,2.1272159e-05
5047,지정,2.1272159e-05
5048,다한,2.1272159e-05
5049,횡사,2.1272159e-05
5050,개털,2.1272159e-05
5051,감수,2.1272159e-05
5052,납세,2.1272159e-05
5053,국고,2.1272159e-05
5054,버,2.1272159e-05
5055,모욕,2.1272159e-05
5056,할하,2.1272159e-05
5057,셋,2.1272159e-05
5058,해명,2.1272159e-05
5059,울분,2.1272159e-05
5060,성질,2.1272159e-05
5061,출처,2.1272159e-05
5062,미적분,2.1272159e-05
5063,랍시고,2.1272157e-05
5064,초등학교,2.1272157e-05
5065,가차,2.1272157e-05
5066,코미디,2.1272157e-05
5067,옷,2.1272157e-05
5068,셰,2.1272157e-05
5069,올린다,2.1272157e-05
5070,루고,2.1272157e-05
5071,뇌관,2.1272157e-05
5072,김영환,2.1272157e-05
5073,설정,2.1272157e-05
5074,날때,2.1272157e-05
5075,이닝,2.1272155e-05
5076,똥파리,2.1272155e-05
5077,주물럭,2.1272155e-05
5078,성덕,2.1272155e-05
5079,담,2.1272155e-05
5080,실상,2.1272155e-05
5081,난자,2.1272155e-05
5082,마음가짐,2.1272155e-05
5083,그간,2.1272155e-05
5084,살의,2.1272155e-05
5085,구성,2.1272155e-05
5086,이우,2.1272155e-05
5087,개인주의,2.1272155e-05
5088,망쳣구,2.1272153e-05
5089,감경,2.1272153e-05
5090,제작,2.1272153e-05
5091,공유,2.1272153e-05
5092,통행,2.1272153e-05
5093,의적,2.1272153e-05
5094,판사듷,2.1272153e-05
5095,개수,2.1272153e-05
5096,아랑곳,2.1272153e-05
5097,소외,2.1272153e-05
5098,연금,2.1272153e-05
5099,그리스도,2.1272153e-05
5100,기관총,2.1272153e-05
5101,권장,2.1272153e-05
5102,한숨,2.1272153e-05
5103,요호,2.1272153e-05
5104,조이시티,2.1272153e-05
5105,증식,2.1272153e-05
5106,허영,2.1272153e-05
5107,포심,2.1272153e-05
5108,헛짓,2.1272153e-05
5109,궁금,2.1272153e-05
5110,파괸된,2.1272153e-05
5111,대체로,2.1272153e-05
5112,최루액,2.1272153e-05
5113,선열,2.1272153e-05
5114,해꼬,2.127215e-05
5115,뭐건,2.127215e-05
5116,하,2.127215e-05
5117,노통,2.127215e-05
5118,질도,2.127215e-05
5119,숫,2.127215e-05
5120,유명,2.127215e-05
5121,과금,2.127215e-05
5122,꽝,2.127215e-05
5123,해소,2.127215e-05
5124,촉법뭐,2.127215e-05
5125,구입,2.127215e-05
5126,제해,2.127215e-05
5127,지원이,2.127215e-05
5128,압색하드,2.127215e-05
5129,네나,2.1272148e-05
5130,여념,2.1272148e-05
5131,관찰,2.1272148e-05
5132,영어문법,2.1272148e-05
5133,자로,2.1272148e-05
5134,객,2.1272148e-05
5135,예수,2.1272148e-05
5136,수만,2.1272148e-05
5137,여파,2.1272148e-05
5138,날롱,2.1272148e-05
5139,가슴,2.1272148e-05
5140,처사,2.1272148e-05
5141,지드,2.1272148e-05
5142,약물,2.1272148e-05
5143,테두리,2.1272148e-05
5144,흥청망청,2.1272148e-05
5145,십,2.1272148e-05
5146,힙,2.1272146e-05
5147,비호감,2.1272146e-05
5148,이애,2.1272146e-05
5149,독자,2.1272146e-05
5150,쓰레빠,2.1272146e-05
5151,알콜중독자,2.1272146e-05
5152,햇빛,2.1272146e-05
5153,능,2.1272146e-05
5154,남쪽,2.1272146e-05
5155,명품,2.1272146e-05
5156,몸종,2.1272146e-05
5157,유리창,2.1272146e-05
5158,반듯이,2.1272146e-05
5159,변소,2.1272146e-05
5160,꼬려,2.1272146e-05
5161,제이,2.1272146e-05
5162,여유,2.1272146e-05
5163,고교생,2.1272146e-05
5164,더니,2.1272146e-05
5165,장수,2.1272146e-05
5166,지라시,2.1272146e-05
5167,밭,2.1272146e-05
5168,개고기,2.1272146e-05
5169,북쪽,2.1272146e-05
5170,인민공화국,2.1272146e-05
5171,탬버린,2.1272146e-05
5172,실비,2.1272146e-05
5173,보좌,2.1272146e-05
5174,펨코여시,2.1272146e-05
5175,취해,2.1272146e-05
5176,최선일,2.1272146e-05
5177,함량,2.1272146e-05
5178,불법행위,2.1272144e-05
5179,꼬꼬,2.1272144e-05
5180,파출소,2.1272144e-05
5181,땡박,2.1272144e-05
5182,윤그,2.1272144e-05
5183,철옹성,2.1272144e-05
5184,위층,2.1272144e-05
5185,폐하,2.1272144e-05
5186,자진,2.1272144e-05
5187,못할껄,2.1272144e-05
5188,산들,2.1272144e-05
5189,실적,2.1272144e-05
5190,회귀,2.1272144e-05
5191,강삼재,2.1272144e-05
5192,무늬,2.1272144e-05
5193,저가,2.1272144e-05
5194,잉여,2.1272144e-05
5195,언론인,2.1272144e-05
5196,저쩌구,2.1272142e-05
5197,피시방,2.1272142e-05
5198,윤썩열,2.1272142e-05
5199,호기,2.1272142e-05
5200,카트,2.1272142e-05
5201,소총,2.1272142e-05
5202,가득,2.1272142e-05
5203,격투,2.1272142e-05
5204,국민성,2.1272142e-05
5205,렐레,2.1272142e-05
5206,흉칙,2.1272142e-05
5207,전권,2.1272142e-05
5208,처갓집,2.1272142e-05
5209,편입,2.1272142e-05
5210,적임,2.1272142e-05
5211,년도,2.1272142e-05
5212,사례,2.1272142e-05
5213,진단,2.1272142e-05
5214,문제점,2.1272142e-05
5215,지방,2.1272142e-05
5216,권인숙,2.127214e-05
5217,꼴통,2.127214e-05
5218,참새,2.127214e-05
5219,방머,2.127214e-05
5220,라즈,2.127214e-05
5221,고공,2.127214e-05
5222,비난,2.127214e-05
5223,뺑소니,2.127214e-05
5224,분란,2.127214e-05
5225,우물,2.127214e-05
5226,장애인,2.127214e-05
5227,쉴드,2.127214e-05
5228,위계,2.127214e-05
5229,기재,2.127214e-05
5230,교실,2.127214e-05
5231,광팬,2.127214e-05
5232,대처,2.127214e-05
5233,교통법규,2.1272139e-05
5234,승소,2.1272139e-05
5235,늠,2.1272139e-05
5236,큰소리,2.1272139e-05
5237,자의,2.1272139e-05
5238,꼬리,2.1272139e-05
5239,세대주,2.1272139e-05
5240,함무라비,2.1272139e-05
5241,대충,2.1272139e-05
5242,햇던,2.1272139e-05
5243,국제,2.1272139e-05
5244,꾸러기,2.1272139e-05
5245,이식,2.1272139e-05
5246,겨울,2.1272139e-05
5247,억원,2.1272139e-05
5248,부과,2.1272139e-05
5249,각성,2.1272139e-05
5250,이디오,2.1272139e-05
5251,딜,2.1272139e-05
5252,인두,2.1272139e-05
5253,법치국가,2.1272139e-05
5254,배후,2.1272139e-05
5255,전관,2.1272139e-05
5256,쭈욱,2.1272137e-05
5257,행인,2.1272137e-05
5258,까딱,2.1272137e-05
5259,되레,2.1272137e-05
5260,금융,2.1272137e-05
5261,미숙,2.1272137e-05
5262,상류층,2.1272137e-05
5263,커녕,2.1272137e-05
5264,펨,2.1272137e-05
5265,을지,2.1272137e-05
5266,운,2.1272137e-05
5267,취,2.1272137e-05
5268,발포,2.1272137e-05
5269,민도,2.1272137e-05
5270,인공,2.1272137e-05
5271,입맛,2.1272137e-05
5272,방안,2.1272137e-05
5273,법고,2.1272137e-05
5274,간신,2.1272137e-05
5275,양해,2.1272137e-05
5276,라디오,2.1272135e-05
5277,해병대,2.1272135e-05
5278,었다,2.1272135e-05
5279,구류,2.1272135e-05
5280,게스트,2.1272135e-05
5281,좌뽜,2.1272135e-05
5282,공중,2.1272135e-05
5283,출력,2.1272135e-05
5284,경호원,2.1272135e-05
5285,에두,2.1272135e-05
5286,김영삼,2.1272135e-05
5287,갱,2.1272135e-05
5288,철밥통,2.1272135e-05
5289,고대로,2.1272135e-05
5290,고뇌,2.1272135e-05
5291,대세,2.1272135e-05
5292,국왕,2.1272135e-05
5293,여해,2.1272135e-05
5294,뚤린입,2.1272135e-05
5295,웟물,2.1272135e-05
5296,지금껏,2.1272135e-05
5297,좌쪽,2.1272135e-05
5298,좀더,2.1272135e-05
5299,영사,2.1272133e-05
5300,떡국,2.1272133e-05
5301,종신,2.1272133e-05
5302,명절,2.1272133e-05
5303,혼,2.1272133e-05
5304,씨을말려,2.1272133e-05
5305,명함,2.1272133e-05
5306,원리,2.1272133e-05
5307,대감,2.1272133e-05
5308,드라마,2.1272133e-05
5309,출가,2.1272133e-05
5310,카톨릭,2.1272133e-05
5311,타부,2.1272133e-05
5312,극도,2.1272133e-05
5313,창간,2.1272133e-05
5314,스맨,2.1272133e-05
5315,강박증,2.1272133e-05
5316,젖당,2.1272133e-05
5317,법강,2.1272133e-05
5318,니야,2.1272133e-05
5319,공리주의,2.1272133e-05
5320,구성원,2.1272133e-05
5321,내로남블,2.1272133e-05
5322,미사,2.1272133e-05
5323,사이버,2.1272132e-05
5324,자손,2.1272132e-05
5325,지출,2.1272132e-05
5326,삼백만원,2.1272132e-05
5327,이해찬,2.1272132e-05
5328,마야,2.1272132e-05
5329,영진,2.1272132e-05
5330,개석렬,2.1272132e-05
5331,결사,2.1272132e-05
5332,어쩜이러,2.1272132e-05
5333,홧김,2.1272132e-05
5334,윤가놈,2.1272132e-05
5335,매번,2.1272132e-05
5336,바스코,2.1272132e-05
5337,난곡동,2.1272132e-05
5338,고담시티,2.1272132e-05
5339,멍충,2.1272132e-05
5340,까비,2.1272132e-05
5341,충신,2.1272132e-05
5342,걸핏하면,2.1272132e-05
5343,군문,2.1272132e-05
5344,깡빵,2.1272132e-05
5345,근들갑,2.1272132e-05
5346,맨발,2.1272132e-05
5347,두창견,2.1272132e-05
5348,정신승리,2.1272132e-05
5349,야행,2.1272132e-05
5350,독립,2.1272132e-05
5351,선무당,2.1272132e-05
5352,인민,2.1272132e-05
5353,롭,2.1272132e-05
5354,상도,2.1272132e-05
5355,칼의노래,2.1272132e-05
5356,한계례,2.1272132e-05
5357,개막,2.1272132e-05
5358,심흐,2.1272132e-05
5359,심왜,2.1272132e-05
5360,폭주족,2.1272132e-05
5361,효수,2.1272132e-05
5362,쫄기,2.1272132e-05
5363,순서,2.1272132e-05
5364,수년,2.127213e-05
5365,식당,2.127213e-05
5366,나하,2.127213e-05
5367,차관,2.127213e-05
5368,쇠,2.127213e-05
5369,범수,2.127213e-05
5370,부리고,2.127213e-05
5371,형편,2.127213e-05
5372,널리,2.127213e-05
5373,최우,2.127213e-05
5374,촉법좀,2.127213e-05
5375,식도,2.127213e-05
5376,졸,2.127213e-05
